colour_name,colour,x,y,latitude,longitude
green,"[96, 184, 23]",1545,1243,53.332926338695714,-6.264376224404645
green,"[96, 184, 23]",1532,1243,53.33292681341752,-6.265773620489083
green,"[96, 184, 23]",1480,1243,53.33292871230477,-6.2713632048268355
green,"[96, 184, 23]",1441,1243,53.33293013647021,-6.2755553930801495
green,"[96, 184, 23]",1428,1243,53.33293061119202,-6.276952789164588
green,"[96, 184, 23]",1402,1243,53.33293156063564,-6.2797475813334644
green,"[96, 184, 23]",1389,1243,53.33293203535746,-6.2811449774179025
green,"[96, 184, 23]",1312,1243,53.33293484717127,-6.289421861918036
red,"[235, 52, 0]",1299,1243,53.33293532189308,-6.290819258002474
green,"[96, 184, 23]",1158,1243,53.332940470798896,-6.3059756309183035
green,"[96, 184, 23]",1132,1243,53.33294142024252,-6.3087704230871795
green,"[96, 184, 23]",1094,1243,53.332942807890895,-6.3128551193339995
green,"[96, 184, 23]",1081,1243,53.3329432826127,-6.3142525154184375
red,"[235, 52, 0]",1055,1243,53.33294423205633,-6.3170473075873135
green,"[96, 184, 23]",1042,1243,53.33294470677814,-6.3184447036717515
red,"[235, 52, 0]",1029,1243,53.33294518149995,-6.31984209975619
green,"[96, 184, 23]",991,1243,53.332946569148326,-6.323926796003009
green,"[96, 184, 23]",952,1243,53.332947993313766,-6.3281189842563235
green,"[96, 184, 23]",939,1243,53.332948468035575,-6.3295163803407615
green,"[96, 184, 23]",914,1243,53.33294938096214,-6.3322036805031425
green,"[96, 184, 23]",888,1243,53.332950330405765,-6.334998472672019
green,"[96, 184, 23]",695,1243,53.33295737819883,-6.355744429925601
green,"[96, 184, 23]",618,1243,53.332960190012635,-6.3640213144257345
green,"[96, 184, 23]",592,1243,53.33296113945626,-6.366816106594611
green,"[96, 184, 23]",515,1243,53.332963951270074,-6.3750929910947445
green,"[96, 184, 23]",502,1243,53.33296442599188,-6.376490387179183
green,"[96, 184, 23]",489,1243,53.3329649007137,-6.377887783263621
green,"[96, 184, 23]",477,1243,53.33296533891845,-6.379177687341564
green,"[96, 184, 23]",464,1243,53.33296581364026,-6.380575083426002
green,"[96, 184, 23]",1982,1230,53.33373765555886,-6.217391438432633
green,"[96, 184, 23]",1969,1230,53.33373813028068,-6.218788834517071
green,"[96, 184, 23]",1917,1230,53.33374002916793,-6.224378418854824
green,"[96, 184, 23]",1905,1230,53.33374046737268,-6.225668322932767
green,"[96, 184, 23]",1853,1230,53.333742366259926,-6.231257907270519
green,"[96, 184, 23]",1750,1230,53.333746127517365,-6.242329583939529
red,"[235, 52, 0]",1737,1230,53.333746602239174,-6.243726980023968
green,"[96, 184, 23]",1725,1230,53.333747040443924,-6.2450168841019105
green,"[96, 184, 23]",1712,1230,53.33374751516574,-6.246414280186349
green,"[96, 184, 23]",1660,1230,53.33374941405299,-6.252003864524101
green,"[96, 184, 23]",1647,1230,53.3337498887748,-6.253401260608539
green,"[96, 184, 23]",1635,1230,53.33375032697955,-6.2546911646864825
green,"[96, 184, 23]",1622,1230,53.33375080170136,-6.2560885607709205
green,"[96, 184, 23]",1609,1230,53.33375127642317,-6.257485956855359
green,"[96, 184, 23]",1596,1230,53.33375175114499,-6.258883352939797
green,"[96, 184, 23]",1583,1230,53.333752225866796,-6.260280749024235
green,"[96, 184, 23]",1570,1230,53.33375270058861,-6.261678145108673
green,"[96, 184, 23]",1557,1230,53.33375317531042,-6.263075541193111
green,"[96, 184, 23]",1545,1230,53.33375361351517,-6.264365445271054
green,"[96, 184, 23]",1532,1230,53.33375408823699,-6.265762841355492
green,"[96, 184, 23]",1454,1230,53.33375693656786,-6.274147217862121
green,"[96, 184, 23]",1441,1230,53.333757411289675,-6.27554461394656
green,"[96, 184, 23]",1428,1230,53.33375788601148,-6.276942010030998
green,"[96, 184, 23]",1389,1230,53.33375931017692,-6.281134198284312
green,"[96, 184, 23]",1312,1230,53.33376212199073,-6.289411082784446
green,"[96, 184, 23]",1287,1230,53.3337630349173,-6.292098382946827
green,"[96, 184, 23]",1222,1230,53.333765408526354,-6.299085363369018
green,"[96, 184, 23]",1171,1230,53.333767270896544,-6.304567455700275
red,"[235, 52, 0]",1119,1230,53.33376916978379,-6.310157040038028
green,"[96, 184, 23]",1094,1230,53.33377008271035,-6.312844340200409
green,"[96, 184, 23]",1081,1230,53.33377055743217,-6.314241736284847
green,"[96, 184, 23]",1068,1230,53.333771032153976,-6.315639132369285
green,"[96, 184, 23]",1042,1230,53.33377198159761,-6.318433924538162
green,"[96, 184, 23]",798,1230,53.33378089176085,-6.344661974123001
green,"[96, 184, 23]",721,1230,53.33378370357466,-6.352938858623134
green,"[96, 184, 23]",682,1230,53.3337851277401,-6.357131046876449
green,"[96, 184, 23]",669,1230,53.33378560246191,-6.358528442960887
red,"[235, 52, 0]",605,1230,53.33378793955391,-6.365407931376583
green,"[96, 184, 23]",489,1230,53.33379217553316,-6.377877004130031
green,"[96, 184, 23]",1982,1217,53.33456493037833,-6.217380659299043
green,"[96, 184, 23]",1905,1217,53.33456774219214,-6.225657543799177
green,"[96, 184, 23]",1892,1217,53.33456821691395,-6.227054939883615
green,"[96, 184, 23]",1879,1217,53.334568691635766,-6.228452335968053
green,"[96, 184, 23]",1866,1217,53.334569166357575,-6.229849732052491
green,"[96, 184, 23]",1853,1217,53.33456964107939,-6.23124712813693
green,"[96, 184, 23]",1737,1217,53.33457387705864,-6.243716200890378
green,"[96, 184, 23]",1725,1217,53.33457431526339,-6.245006104968321
green,"[96, 184, 23]",1712,1217,53.3345747899852,-6.246403501052759
green,"[96, 184, 23]",1699,1217,53.33457526470701,-6.247800897137197
green,"[96, 184, 23]",1660,1217,53.334576688872446,-6.251993085390511
green,"[96, 184, 23]",1647,1217,53.33457716359426,-6.25339048147495
green,"[96, 184, 23]",1635,1217,53.33457760179901,-6.254680385552892
green,"[96, 184, 23]",1609,1217,53.334578551242636,-6.257475177721769
green,"[96, 184, 23]",1596,1217,53.334579025964445,-6.258872573806207
green,"[96, 184, 23]",1557,1217,53.334580450129884,-6.263064762059521
green,"[96, 184, 23]",1532,1217,53.334581363056444,-6.265752062221903
green,"[96, 184, 23]",1454,1217,53.33458421138732,-6.274136438728531
green,"[96, 184, 23]",1441,1217,53.33458468610913,-6.27553383481297
green,"[96, 184, 23]",1402,1217,53.33458611027457,-6.279726023066284
green,"[96, 184, 23]",1389,1217,53.33458658499638,-6.281123419150722
green,"[96, 184, 23]",1312,1217,53.334589396810195,-6.289400303650856
green,"[96, 184, 23]",1299,1217,53.334589871532,-6.290797699735294
green,"[96, 184, 23]",1274,1217,53.33459078445857,-6.293484999897675
green,"[96, 184, 23]",1209,1217,53.334593158067634,-6.300471980319866
red,"[235, 52, 0]",1029,1217,53.33459973113888,-6.31982054148901
green,"[96, 184, 23]",991,1217,53.334601118787255,-6.323905237735829
green,"[96, 184, 23]",965,1217,53.33460206823088,-6.326700029904705
green,"[96, 184, 23]",952,1217,53.33460254295269,-6.328097425989144
green,"[96, 184, 23]",939,1217,53.3346030176745,-6.329494822073582
green,"[96, 184, 23]",875,1217,53.3346053547665,-6.336374310489277
green,"[96, 184, 23]",862,1217,53.33460582948831,-6.337771706573715
red,"[235, 52, 0]",747,1217,53.3346100289505,-6.350133287320668
green,"[96, 184, 23]",734,1217,53.33461050367231,-6.351530683405106
green,"[96, 184, 23]",605,1217,53.33461521437337,-6.365397152242993
green,"[96, 184, 23]",592,1217,53.33461568909519,-6.366794548327431
green,"[96, 184, 23]",1917,1204,53.33539457880685,-6.224356860587644
green,"[96, 184, 23]",1892,1204,53.335395491733415,-6.227044160750025
green,"[96, 184, 23]",1879,1204,53.33539596645522,-6.228441556834463
green,"[96, 184, 23]",1866,1204,53.33539644117704,-6.229838952918902
green,"[96, 184, 23]",1763,1204,53.33540020243447,-6.240910629587912
green,"[96, 184, 23]",1699,1204,53.33540253952647,-6.247790118003607
green,"[96, 184, 23]",1686,1204,53.335403014248286,-6.249187514088045
green,"[96, 184, 23]",1673,1204,53.3354034889701,-6.250584910172483
green,"[96, 184, 23]",1635,1204,53.33540487661847,-6.254669606419303
green,"[96, 184, 23]",1622,1204,53.335405351340285,-6.256067002503741
green,"[96, 184, 23]",1609,1204,53.3354058260621,-6.257464398588179
green,"[96, 184, 23]",1596,1204,53.33540630078391,-6.258861794672617
green,"[96, 184, 23]",1557,1204,53.33540772494935,-6.263053982925932
green,"[96, 184, 23]",1545,1204,53.3354081631541,-6.264343887003874
green,"[96, 184, 23]",1532,1204,53.33540863787591,-6.265741283088313
red,"[235, 52, 0]",1467,1204,53.33541101148497,-6.272728263510503
green,"[96, 184, 23]",1441,1204,53.335411960928596,-6.27552305567938
green,"[96, 184, 23]",1312,1204,53.33541667162966,-6.289389524517266
green,"[96, 184, 23]",1287,1204,53.33541758455622,-6.292076824679647
green,"[96, 184, 23]",1235,1204,53.33541948344347,-6.2976664090174
green,"[96, 184, 23]",1222,1204,53.33541995816528,-6.299063805101838
green,"[96, 184, 23]",1184,1204,53.33542134581366,-6.303148501348657
green,"[96, 184, 23]",1119,1204,53.335423719422714,-6.310135481770848
green,"[96, 184, 23]",1107,1204,53.335424157627465,-6.311425385848791
green,"[96, 184, 23]",1081,1204,53.33542510707109,-6.314220178017667
green,"[96, 184, 23]",1068,1204,53.335425581792904,-6.315617574102106
green,"[96, 184, 23]",1029,1204,53.33542700595834,-6.31980976235542
red,"[235, 52, 0]",991,1204,53.33542839360671,-6.323894458602239
green,"[96, 184, 23]",965,1204,53.335429343050336,-6.326689250771116
green,"[96, 184, 23]",952,1204,53.33542981777215,-6.328086646855554
green,"[96, 184, 23]",914,1204,53.33543120542053,-6.332171343102373
green,"[96, 184, 23]",875,1204,53.33543262958596,-6.336363531355687
red,"[235, 52, 0]",721,1204,53.33543825321359,-6.352917300355955
green,"[96, 184, 23]",682,1204,53.33543967737902,-6.357109488609269
green,"[96, 184, 23]",464,1204,53.33544763809864,-6.380542746025232
green,"[96, 184, 23]",1982,1191,53.33621948001725,-6.217359101031863
green,"[96, 184, 23]",1943,1191,53.33622090418269,-6.221551289285178
green,"[96, 184, 23]",1905,1191,53.336222291831064,-6.225635985531997
green,"[96, 184, 23]",1892,1191,53.33622276655287,-6.227033381616435
red,"[235, 52, 0]",1789,1191,53.33622652781031,-6.238105058285445
green,"[96, 184, 23]",1776,1191,53.33622700253213,-6.239502454369884
green,"[96, 184, 23]",1750,1191,53.33622795197575,-6.24229724653876
green,"[96, 184, 23]",1737,1191,53.33622842669756,-6.243694642623198
green,"[96, 184, 23]",1712,1191,53.336229339624126,-6.246381942785579
green,"[96, 184, 23]",1699,1191,53.336229814345934,-6.247779338870017
green,"[96, 184, 23]",1686,1191,53.33623028906775,-6.249176734954455
green,"[96, 184, 23]",1660,1191,53.336231238511374,-6.251971527123332
green,"[96, 184, 23]",1635,1191,53.33623215143793,-6.254658827285713
green,"[96, 184, 23]",1622,1191,53.33623262615975,-6.256056223370151
green,"[96, 184, 23]",1609,1191,53.33623310088156,-6.257453619454589
green,"[96, 184, 23]",1596,1191,53.33623357560337,-6.258851015539027
green,"[96, 184, 23]",1557,1191,53.336234999768806,-6.263043203792342
green,"[96, 184, 23]",1545,1191,53.336235437973556,-6.264333107870285
green,"[96, 184, 23]",1532,1191,53.33623591269537,-6.265730503954723
green,"[96, 184, 23]",1506,1191,53.336236862138996,-6.268525296123599
green,"[96, 184, 23]",1493,1191,53.336237336860805,-6.269922692208037
green,"[96, 184, 23]",1454,1191,53.336238761026245,-6.274114880461352
green,"[96, 184, 23]",1389,1191,53.33624113463531,-6.281101860883543
green,"[96, 184, 23]",1351,1191,53.33624252228368,-6.285186557130362
green,"[96, 184, 23]",1338,1191,53.33624299700549,-6.2865839532148
green,"[96, 184, 23]",1325,1191,53.33624347172731,-6.287981349299238
green,"[96, 184, 23]",1312,1191,53.336243946449116,-6.289378745383676
red,"[235, 52, 0]",1222,1191,53.33624723298474,-6.299053025968248
green,"[96, 184, 23]",1209,1191,53.336247707706555,-6.300450422052686
green,"[96, 184, 23]",1158,1191,53.33624957007674,-6.305932514383944
green,"[96, 184, 23]",1145,1191,53.336250044798554,-6.307329910468382
green,"[96, 184, 23]",1081,1191,53.33625238189055,-6.314209398884078
green,"[96, 184, 23]",952,1191,53.336257092591616,-6.328075867721964
green,"[96, 184, 23]",939,1191,53.336257567313424,-6.329473263806402
green,"[96, 184, 23]",901,1191,53.3362589549618,-6.333557960053221
red,"[235, 52, 0]",759,1191,53.33626414038467,-6.348821824975546
green,"[96, 184, 23]",721,1191,53.336265528033046,-6.352906521222365
green,"[96, 184, 23]",669,1191,53.336267426920294,-6.358496105560118
green,"[96, 184, 23]",644,1191,53.33626833984686,-6.361183405722499
green,"[96, 184, 23]",579,1191,53.33627071345592,-6.36817038614469
green,"[96, 184, 23]",567,1191,53.33627115166067,-6.369460290222632
green,"[96, 184, 23]",2085,1178,53.337042993579274,-6.206276645229264
green,"[96, 184, 23]",1917,1178,53.33704912844578,-6.224335302320464
green,"[96, 184, 23]",1866,1178,53.33705099081596,-6.229817394651722
green,"[96, 184, 23]",1840,1178,53.337051940259585,-6.232612186820598
green,"[96, 184, 23]",1827,1178,53.3370524149814,-6.234009582905036
green,"[96, 184, 23]",1802,1178,53.33705332790796,-6.236696883067417
green,"[96, 184, 23]",1763,1178,53.3370547520734,-6.240889071320732
green,"[96, 184, 23]",1737,1178,53.33705570151702,-6.243683863489608
green,"[96, 184, 23]",1725,1178,53.337056139721774,-6.244973767567551
green,"[96, 184, 23]",1712,1178,53.33705661444358,-6.246371163651989
green,"[96, 184, 23]",1699,1178,53.3370570891654,-6.247768559736427
green,"[96, 184, 23]",1686,1178,53.33705756388721,-6.249165955820866
green,"[96, 184, 23]",1660,1178,53.33705851333083,-6.251960747989742
green,"[96, 184, 23]",1647,1178,53.33705898805265,-6.25335814407418
green,"[96, 184, 23]",1635,1178,53.3370594262574,-6.254648048152123
green,"[96, 184, 23]",1609,1178,53.33706037570102,-6.257442840320999
green,"[96, 184, 23]",1557,1178,53.33706227458827,-6.263032424658752
green,"[96, 184, 23]",1545,1178,53.33706271279302,-6.264322328736695
green,"[96, 184, 23]",1532,1178,53.33706318751483,-6.265719724821133
green,"[96, 184, 23]",1441,1178,53.33706651056752,-6.2755014974122
green,"[96, 184, 23]",1428,1178,53.33706698528933,-6.276898893496638
green,"[96, 184, 23]",1415,1178,53.33706746001114,-6.2782962895810766
green,"[96, 184, 23]",1364,1178,53.33706932238133,-6.283778381912334
green,"[96, 184, 23]",1351,1178,53.33706979710314,-6.285175777996772
green,"[96, 184, 23]",1338,1178,53.337070271824956,-6.28657317408121
green,"[96, 184, 23]",1325,1178,53.337070746546765,-6.287970570165648
green,"[96, 184, 23]",1222,1178,53.3370745078042,-6.299042246834658
green,"[96, 184, 23]",1209,1178,53.33707498252601,-6.3004396429190965
green,"[96, 184, 23]",1197,1178,53.33707542073076,-6.301729546997039
green,"[96, 184, 23]",1145,1178,53.33707731961802,-6.307319131334792
green,"[96, 184, 23]",1132,1178,53.33707779433983,-6.30871652741923
green,"[96, 184, 23]",1094,1178,53.3370791819882,-6.312801223666049
green,"[96, 184, 23]",1081,1178,53.33707965671002,-6.314198619750488
green,"[96, 184, 23]",978,1178,53.33708341796745,-6.325270296419498
green,"[96, 184, 23]",811,1178,53.33708951631689,-6.343221461504203
green,"[96, 184, 23]",721,1178,53.33709280285251,-6.352895742088775
green,"[96, 184, 23]",644,1178,53.33709561466632,-6.361172626588909
red,"[235, 52, 0]",592,1178,53.33709751355357,-6.3667622109266615
green,"[96, 184, 23]",2136,1165,53.337868406028555,-6.200783773764416
green,"[96, 184, 23]",2097,1165,53.33786983019399,-6.2049759620177305
green,"[96, 184, 23]",2085,1165,53.33787026839874,-6.2062658660956735
green,"[96, 184, 23]",2059,1165,53.33787121784236,-6.20906065826455
green,"[96, 184, 23]",2020,1165,53.3378726420078,-6.2132528465178645
green,"[96, 184, 23]",1943,1165,53.33787545382161,-6.2215297310179976
green,"[96, 184, 23]",1879,1165,53.33787779091361,-6.2284092194336935
green,"[96, 184, 23]",1840,1165,53.33787921507905,-6.2326014076870075
green,"[96, 184, 23]",1789,1165,53.33788107744923,-6.2380835000182655
green,"[96, 184, 23]",1763,1165,53.337882026892856,-6.2408782921871415
green,"[96, 184, 23]",1750,1165,53.33788250161467,-6.2422756882715795
green,"[96, 184, 23]",1712,1165,53.33788388926305,-6.246360384518399
green,"[96, 184, 23]",1699,1165,53.337884363984855,-6.2477577806028375
green,"[96, 184, 23]",1673,1165,53.33788531342849,-6.2505525727717135
green,"[96, 184, 23]",1660,1165,53.337885788150295,-6.2519499688561515
green,"[96, 184, 23]",1647,1165,53.33788626287211,-6.2533473649405895
green,"[96, 184, 23]",1622,1165,53.33788717579867,-6.256034665102971
red,"[235, 52, 0]",1596,1165,53.337888125242294,-6.2588294572718475
green,"[96, 184, 23]",1557,1165,53.337889549407734,-6.2630216455251615
green,"[96, 184, 23]",1532,1165,53.33789046233429,-6.2657089456875426
green,"[96, 184, 23]",1519,1165,53.33789093705611,-6.267106341771981
green,"[96, 184, 23]",1506,1165,53.33789141177792,-6.268503737856419
green,"[96, 184, 23]",1493,1165,53.33789188649973,-6.2699011339408575
green,"[96, 184, 23]",1480,1165,53.33789236122154,-6.2712985300252955
green,"[96, 184, 23]",1454,1165,53.337893310665166,-6.2740933221941715
green,"[96, 184, 23]",1428,1165,53.33789426010879,-6.276888114363048
green,"[96, 184, 23]",1415,1165,53.337894734830606,-6.278285510447486
green,"[96, 184, 23]",1402,1165,53.337895209552414,-6.279682906531924
green,"[96, 184, 23]",1377,1165,53.33789612247898,-6.2823702066943055
green,"[96, 184, 23]",1364,1165,53.33789659720079,-6.2837676027787435
red,"[235, 52, 0]",1299,1165,53.33789897080985,-6.290754583200934
red,"[235, 52, 0]",1274,1165,53.33789988373641,-6.2934418833633154
red,"[235, 52, 0]",1248,1165,53.33790083318004,-6.2962366755321915
green,"[96, 184, 23]",1235,1165,53.33790130790185,-6.2976340716166295
green,"[96, 184, 23]",1222,1165,53.33790178262367,-6.299031467701068
green,"[96, 184, 23]",1171,1165,53.33790364499385,-6.304513560032325
green,"[96, 184, 23]",1029,1165,53.33790883041672,-6.3197774249546494
green,"[96, 184, 23]",1017,1165,53.33790926862147,-6.3210673290325925
green,"[96, 184, 23]",991,1165,53.3379102180651,-6.323862121201469
green,"[96, 184, 23]",927,1165,53.3379125551571,-6.3307416096171645
green,"[96, 184, 23]",875,1165,53.337914454044345,-6.336331193954917
red,"[235, 52, 0]",798,1165,53.33791726585816,-6.344608078455051
green,"[96, 184, 23]",785,1165,53.337917740579975,-6.346005474539489
green,"[96, 184, 23]",772,1165,53.337918215301784,-6.347402870623927
green,"[96, 184, 23]",708,1165,53.33792055239378,-6.3542823590396225
green,"[96, 184, 23]",695,1165,53.3379210271156,-6.355679755124061
green,"[96, 184, 23]",477,1165,53.33792898783522,-6.379113012540024
green,"[96, 184, 23]",2277,1153,53.338626895417626,-6.185617450879119
green,"[96, 184, 23]",2097,1153,53.33863346848888,-6.204966012048263
green,"[96, 184, 23]",2072,1153,53.33863438141544,-6.207653312210644
green,"[96, 184, 23]",2059,1153,53.338634856137254,-6.209050708295082
green,"[96, 184, 23]",2046,1153,53.33863533085906,-6.21044810437952
green,"[96, 184, 23]",1930,1153,53.33863956683831,-6.2229171771329685
green,"[96, 184, 23]",1866,1153,53.33864190393031,-6.229796665548664
green,"[96, 184, 23]",1853,1153,53.338642378652125,-6.231194061633102
green,"[96, 184, 23]",1840,1153,53.33864285337393,-6.2325914577175405
green,"[96, 184, 23]",1827,1153,53.33864332809575,-6.2339888538019785
green,"[96, 184, 23]",1815,1153,53.3386437663005,-6.235278757879922
green,"[96, 184, 23]",1802,1153,53.33864424102231,-6.23667615396436
green,"[96, 184, 23]",1789,1153,53.338644715744124,-6.238073550048798
green,"[96, 184, 23]",1763,1153,53.33864566518775,-6.240868342217674
green,"[96, 184, 23]",1750,1153,53.33864613990956,-6.242265738302112
green,"[96, 184, 23]",1737,1153,53.33864661463137,-6.2436631343865505
green,"[96, 184, 23]",1712,1153,53.33864752755793,-6.246350434548932
green,"[96, 184, 23]",1699,1153,53.33864800227975,-6.24774783063337
green,"[96, 184, 23]",1660,1153,53.33864942644519,-6.251940018886684
green,"[96, 184, 23]",1647,1153,53.338649901166995,-6.253337414971122
green,"[96, 184, 23]",1635,1153,53.338650339371746,-6.254627319049065
green,"[96, 184, 23]",1622,1153,53.338650814093555,-6.256024715133503
green,"[96, 184, 23]",1609,1153,53.33865128881537,-6.257422111217942
green,"[96, 184, 23]",1570,1153,53.33865271298081,-6.261614299471256
green,"[96, 184, 23]",1557,1153,53.33865318770262,-6.263011695555694
green,"[96, 184, 23]",1532,1153,53.338654100629185,-6.265698995718075
green,"[96, 184, 23]",1519,1153,53.33865457535099,-6.2670963918025135
green,"[96, 184, 23]",1493,1153,53.33865552479462,-6.26989118397139
green,"[96, 184, 23]",1480,1153,53.33865599951643,-6.271288580055828
green,"[96, 184, 23]",1467,1153,53.33865647423824,-6.272685976140266
green,"[96, 184, 23]",1454,1153,53.33865694896006,-6.274083372224704
green,"[96, 184, 23]",1428,1153,53.33865789840368,-6.2768781643935805
green,"[96, 184, 23]",1415,1153,53.33865837312549,-6.2782755604780185
green,"[96, 184, 23]",1402,1153,53.338658847847306,-6.2796729565624565
green,"[96, 184, 23]",1389,1153,53.338659322569114,-6.2810703526468945
green,"[96, 184, 23]",1364,1153,53.33866023549568,-6.283757652809276
green,"[96, 184, 23]",1338,1153,53.338661184939305,-6.2865524449781525
green,"[96, 184, 23]",1325,1153,53.33866165966111,-6.2879498410625905
green,"[96, 184, 23]",1312,1153,53.33866213438293,-6.2893472371470285
green,"[96, 184, 23]",1287,1153,53.33866304730949,-6.2920345373094095
green,"[96, 184, 23]",1274,1153,53.338663522031304,-6.2934319333938475
green,"[96, 184, 23]",1261,1153,53.33866399675311,-6.2948293294782856
green,"[96, 184, 23]",1248,1153,53.33866447147493,-6.296226725562724
green,"[96, 184, 23]",1235,1153,53.338664946196744,-6.2976241216471625
green,"[96, 184, 23]",1197,1153,53.33866633384511,-6.3017088178939815
green,"[96, 184, 23]",1107,1153,53.33866962038074,-6.3113830984785535
green,"[96, 184, 23]",1017,1153,53.338672906916365,-6.3210573790631255
green,"[96, 184, 23]",1004,1153,53.33867338163817,-6.3224547751475635
green,"[96, 184, 23]",991,1153,53.33867385635999,-6.3238521712320015
green,"[96, 184, 23]",978,1153,53.3386743310818,-6.3252495673164395
green,"[96, 184, 23]",914,1153,53.3386766681738,-6.3321290557321355
green,"[96, 184, 23]",772,1153,53.338681853596675,-6.3473929206544595
green,"[96, 184, 23]",759,1153,53.338682328318484,-6.3487903167388975
green,"[96, 184, 23]",747,1153,53.338682766523235,-6.3500802208168405
green,"[96, 184, 23]",721,1153,53.33868371596686,-6.352875012985717
green,"[96, 184, 23]",515,1153,53.33869123848173,-6.375018366323737
green,"[96, 184, 23]",502,1153,53.338691713203545,-6.376415762408175
red,"[235, 52, 0]",2213,1140,53.33945650732909,-6.192486160161224
green,"[96, 184, 23]",2200,1140,53.339456982050905,-6.1938835562456624
green,"[96, 184, 23]",2175,1140,53.339457894977464,-6.1965708564080435
green,"[96, 184, 23]",2149,1140,53.33945884442109,-6.19936564857692
green,"[96, 184, 23]",2046,1140,53.33946260567853,-6.21043732524593
green,"[96, 184, 23]",2007,1140,53.33946402984396,-6.214629513499244
green,"[96, 184, 23]",1892,1140,53.33946822930615,-6.2269910942461975
green,"[96, 184, 23]",1853,1140,53.33946965347158,-6.231183282499512
green,"[96, 184, 23]",1840,1140,53.3394701281934,-6.23258067858395
green,"[96, 184, 23]",1827,1140,53.33947060291521,-6.233978074668388
green,"[96, 184, 23]",1815,1140,53.33947104111996,-6.235267978746331
green,"[96, 184, 23]",1802,1140,53.33947151584177,-6.236665374830769
green,"[96, 184, 23]",1789,1140,53.33947199056358,-6.2380627709152074
green,"[96, 184, 23]",1776,1140,53.3394724652854,-6.2394601669996455
green,"[96, 184, 23]",1737,1140,53.33947388945084,-6.24365235525296
green,"[96, 184, 23]",1725,1140,53.33947432765558,-6.244942259330903
green,"[96, 184, 23]",1712,1140,53.339474802377396,-6.246339655415341
green,"[96, 184, 23]",1699,1140,53.33947527709921,-6.247737051499779
green,"[96, 184, 23]",1673,1140,53.339476226542835,-6.250531843668655
green,"[96, 184, 23]",1660,1140,53.339476701264644,-6.2519292397530934
green,"[96, 184, 23]",1635,1140,53.33947761419121,-6.2546165399154745
green,"[96, 184, 23]",1622,1140,53.33947808891302,-6.256013935999913
green,"[96, 184, 23]",1609,1140,53.339478563634835,-6.257411332084351
green,"[96, 184, 23]",1596,1140,53.33947903835664,-6.258808728168789
green,"[96, 184, 23]",1583,1140,53.33947951307846,-6.260206124253227
green,"[96, 184, 23]",1570,1140,53.33947998780027,-6.261603520337665
green,"[96, 184, 23]",1545,1140,53.339480900726834,-6.2642908205000465
green,"[96, 184, 23]",1532,1140,53.33948137544864,-6.265688216584485
green,"[96, 184, 23]",1519,1140,53.33948185017046,-6.267085612668923
green,"[96, 184, 23]",1467,1140,53.339483749057706,-6.272675197006675
green,"[96, 184, 23]",1454,1140,53.339484223779515,-6.274072593091114
green,"[96, 184, 23]",1428,1140,53.33948517322314,-6.27686738525999
green,"[96, 184, 23]",1415,1140,53.339485647944954,-6.278264781344428
red,"[235, 52, 0]",1402,1140,53.33948612266677,-6.279662177428866
green,"[96, 184, 23]",1364,1140,53.33948751031514,-6.283746873675685
green,"[96, 184, 23]",1351,1140,53.33948798503695,-6.285144269760124
green,"[96, 184, 23]",1338,1140,53.33948845975877,-6.286541665844562
green,"[96, 184, 23]",1325,1140,53.33948893448058,-6.287939061929
green,"[96, 184, 23]",1299,1140,53.3394898839242,-6.290733854097876
green,"[96, 184, 23]",1287,1140,53.33949032212895,-6.292023758175819
green,"[96, 184, 23]",1274,1140,53.33949079685077,-6.293421154260257
green,"[96, 184, 23]",1261,1140,53.33949127157258,-6.294818550344695
green,"[96, 184, 23]",1248,1140,53.33949174629439,-6.296215946429134
green,"[96, 184, 23]",1235,1140,53.3394922210162,-6.297613342513572
green,"[96, 184, 23]",1222,1140,53.339492695738016,-6.29901073859801
green,"[96, 184, 23]",1184,1140,53.33949408338639,-6.303095434844829
green,"[96, 184, 23]",1171,1140,53.3394945581082,-6.304492830929267
green,"[96, 184, 23]",1158,1140,53.339495032830015,-6.305890227013705
green,"[96, 184, 23]",1145,1140,53.339495507551824,-6.307287623098144
red,"[235, 52, 0]",1132,1140,53.33949598227364,-6.308685019182582
green,"[96, 184, 23]",1068,1140,53.33949831936564,-6.315564507598277
green,"[96, 184, 23]",1055,1140,53.33949879408745,-6.316961903682716
red,"[235, 52, 0]",978,1140,53.33950160590126,-6.325238788182849
green,"[96, 184, 23]",965,1140,53.33950208062307,-6.326636184267287
green,"[96, 184, 23]",901,1140,53.33950441771507,-6.333515672682983
green,"[96, 184, 23]",888,1140,53.339504892436885,-6.334913068767421
green,"[96, 184, 23]",875,1140,53.3395053671587,-6.336310464851859
green,"[96, 184, 23]",862,1140,53.33950584188051,-6.337707860936297
green,"[96, 184, 23]",772,1140,53.33950912841613,-6.347382141520869
red,"[235, 52, 0]",554,1140,53.339517089135754,-6.370815398936832
green,"[96, 184, 23]",2059,1127,53.340289405776176,-6.209029150027902
green,"[96, 184, 23]",2007,1127,53.340291304663424,-6.214618734365654
green,"[96, 184, 23]",1892,1127,53.340295504125606,-6.226980315112607
green,"[96, 184, 23]",1853,1127,53.340296928291046,-6.231172503365922
green,"[96, 184, 23]",1802,1127,53.34029879066124,-6.236654595697179
green,"[96, 184, 23]",1776,1127,53.34029974010486,-6.239449387866055
